"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1802853310934004193","Mon Jun 17 23:58:19 +0000 2024","0","aih orang mau lulus utbk ada aja ya ngidenya .. serem kalo beneran mana pake acara behel ada kamera.. apa gamau masuk swasta aja kalo punya uang lebih? daripada begini kan kan kan begitu jadinya ","1802853310934004193","","","in","","0","0","0","https://x.com/nc__________ca/status/1802853310934004193","1317410325491142656","nc__________ca"
"1802852387134349709","Mon Jun 17 23:54:39 +0000 2024","1","Aku mau nabung buat beli kamera deh","1802852387134349709","","","in","she/her (minor)","0","0","0","https://x.com/raestudiess/status/1802852387134349709","1493812899856658432","raestudiess"
"1802654143804473495","Mon Jun 17 23:50:56 +0000 2024","0","@starfess yang megang kamera ga keliatan aja auranya udah nembus layar apalagi keliatan","1802851453993980135","","starfess","in","","0","0","0","https://x.com/bellenenciaa/status/1802851453993980135","1740933942218551296","bellenenciaa"
"1802850633802039681","Mon Jun 17 23:47:41 +0000 2024","2","wts laptop HP 14s-cf013OTU intel i3 core gen 8th pembelian 2021 kondisi lecet pemakaian 80% pemakaian pribadi yaaa box dan charger ori lengkap kamera dan baterai mulus normal keyboard normal 2.7jt nego sampai deal!! dom sby-sda bisa lewat shopee #zonauang https://t.co/lQOFPML06E","1802850633802039681","https://pbs.twimg.com/media/GQUC_liaoAAtpZR.jpg","","in","","0","0","1","https://x.com/5dayscroissant/status/1802850633802039681","1348467722","5dayscroissant"
"1802850317312118786","Mon Jun 17 23:47:17 +0000 2024","0","Dari gue masih pakai filter karena sangat amat sedih liat kondisi kulit kemarin sampai gue udah pede lagi cuma pakai kamera depan atau belakang : )","1802850536749683161","","ucayaaa","in","日本語、韓国語、英語、インドネシア語","0","1","0","https://x.com/ucayaaa/status/1802850536749683161","359254279","ucayaaa"
"1802850455589974051","Mon Jun 17 23:46:58 +0000 2024","0","Pls plss yg udh pernah ketemu dunk tolong dong deskripsiin dia aslinya gmn? Beneran kyak di kamera atau lebih indah? Kulitnya emang seputih itu kah? Wanginya gimana? Aaaaaaa penasaran bgt https://t.co/zQynhwClGA","1802850455589974051","https://pbs.twimg.com/media/GQUC70abEAA-Rph.jpg","","in","baby star candy ","0","0","0","https://x.com/cibulllkook/status/1802850455589974051","1652795431947227136","cibulllkook"
"1802849845670977814","Mon Jun 17 23:44:33 +0000 2024","1","Klo liat kamera depan yg dilihat pasti fourth bukan mukanya sendiri #GeminiFourth https://t.co/zmX7JdyT7M","1802849845670977814","https://pbs.twimg.com/amplify_video_thumb/1802795335255035904/img/J6pDaVUSClOB0tbv.jpg","","in","","0","0","0","https://x.com/larasjeann/status/1802849845670977814","2441403883","larasjeann"
"1802845490607960426","Mon Jun 17 23:42:30 +0000 2024","1","hal2 kya gini gabisa terus2an dibilang acting lah. kan kata haters mereka bondingnya baik didepan kamera aja. awalnya aku juga mempertanyakann makanya aku observe sendiri (pas awal2 jd ami). tapi hasilnya konsisten banget loh mereka itu. kalo acting pasti bbrp waktu ada yg missed","1802849329658687984","","mikrokosmz","in","","0","1","0","https://x.com/mikrokosmz/status/1802849329658687984","1173205976675057665","mikrokosmz"
"1802585695476994267","Mon Jun 17 23:42:04 +0000 2024","0","@honeyhanniestar kak gegeb bahkan cakepan aslinya daripada di kamera loh","1802849221047193950","","honeyhanniestar","in","","0","0","0","https://x.com/pegachoux/status/1802849221047193950","859961306102734850","pegachoux"
"1802848192112853251","Mon Jun 17 23:37:58 +0000 2024","0","soalan ni CONFIRM sesetengah orang kita akan tanya bila buat live ataupun konten makan dengan kamera depan telefon.","1802848192112853251","","","in","","0","0","0","https://x.com/realDanial14/status/1802848192112853251","804132018451673088","realDanial14"
"1802847427034313124","Mon Jun 17 23:34:56 +0000 2024","1","#WTS sony cybershot w710 include: kamera baterai charger memori card minus: dizoom ada 1 titik noda samar SELEBIHNYA AMAN FLASH ON TOMBOL ALL NORMAL ZOOM IN ZOOM OUT LAYAR BERSIH 1.000.000 BANDUNG COD/rekber boleh #digicam #zonauang https://t.co/2lQouBuaYP","1802847427034313124","https://pbs.twimg.com/media/GQUALOJa8AAKZnL.jpg","","in","","0","0","0","https://x.com/mycamby4/status/1802847427034313124","1437304388167475205","mycamby4"
"1802844982807838784","Mon Jun 17 23:25:13 +0000 2024","2","Eh sumpah knp akhir akhir ini sering mimpi aneh. Ini tadi mimpi Gasly balapan tapi kek di hutan gunung something gt. Aku ada di dalem mobil tapi kayanya ga jadi penumpang apa jadi kamera ya","1802844982807838784","","","in","","0","4","0","https://x.com/russellithic/status/1802844982807838784","1421671030943223808","russellithic"
"1802647523405799856","Mon Jun 17 23:22:43 +0000 2024","0","@KlM__SUNOO DI KAMERA","1802844350877217171","","KlM__SUNOO","in","dihati epan","0","0","0","https://x.com/heeloping/status/1802844350877217171","1408970562051870720","heeloping"
"1802843590269227329","Mon Jun 17 23:19:41 +0000 2024","0","Dia suka badutin myday juga Kita jg ngira dia bisa liat hantu grgr foto-foto dia rada nyeleneh (gamau liat ke kamera)","1802843590269227329","","","in","","0","0","0","https://x.com/atelelelesj/status/1802843590269227329","1618344413029359616","atelelelesj"
"1802696821988536783","Mon Jun 17 23:17:35 +0000 2024","0","@starfess lebih tepatnya gimana biar bisa tetep HD kalo diupload? videoku HD banget kalo dari kamera tapi diupload di medsos ttp aja burik","1802843058570211624","","starfess","in","Bali, Indonesia","0","0","0","https://x.com/velocchia/status/1802843058570211624","332050088","velocchia"
"1802842491395489803","Mon Jun 17 23:15:19 +0000 2024","0","ini ni-ki klo live pasti dibelakang kamera ada staff yg langsung matiin live klo ni-ki spoiler wkkw","1802842491395489803","","","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/1503celyeaa/status/1802842491395489803","1332204833105797126","1503celyeaa"
"1802840819545817391","Mon Jun 17 23:08:41 +0000 2024","1","Jadi salfok hasil kamera oppo cakep juga ya","1802840819545817391","","","in"," ","0","0","0","https://x.com/delightpeony/status/1802840819545817391","1172870526856859650","delightpeony"
"1802331666867757136","Mon Jun 17 19:31:21 +0000 2024","64","@adnstudy ngakak sama behel kamera. ","1802786128564822207","","adnstudy","in","Trusted 100%","0","0","0","https://x.com/screyymach/status/1802786128564822207","1714239287632576513","screyymach"
"1802758135624475042","Mon Jun 17 19:28:00 +0000 2024","2","@Crominus_ @Phaphantom1 kamera????","1802785283806491085","","Crominus_","in","bihicbisey/bikiz","0","0","0","https://x.com/coldbeerew/status/1802785283806491085","1453820376207826948","coldbeerew"
"1802699751168831510","Mon Jun 17 19:13:09 +0000 2024","0","@geloraco Orang cuma pandai bergaya depan kamera kalian suruh urus negara ya jeblok. Dah gitu tamak juga malah cawe² untuk anak biar punya jabatan. Makan tuuuh...","1802781545247527314","","geloraco","in","nomaden","0","0","0","https://x.com/penemusedotan/status/1802781545247527314","1224749063100190720","penemusedotan"
"1802764067007823886","Mon Jun 17 19:08:27 +0000 2024","1","@PAgahozo Uziko ntazi ukuntu aga conjin kajya kamera??️","1802780365754442023","","PAgahozo","in","United States Of Africa (USA)","0","1","0","https://x.com/MURENZIJohn6/status/1802780365754442023","1288440740595601408","MURENZIJohn6"
"1802779544849670580","Mon Jun 17 19:05:12 +0000 2024","0","Wonu ninggal TA terus nekani pentase cewek yang ditaksir beda pulau sambil sok sok an bawa kamera lensa tele pinjeman kancane ning diwara oh ga perlu ada dokumentasi kok mas lalu mulih numpak kapal sambil mendengarkan Leftover.","1802779544849670580","","","in","here","0","1","0","https://x.com/junwonwoo17an/status/1802779544849670580","1733487733077868544","junwonwoo17an"
"1802778856929321276","Mon Jun 17 19:02:28 +0000 2024","0"," Kamera gerak tapi kok makanannya ga keluar dari feeder? *saking kebiasaan ngecek cctv sambil ngasih makan https://t.co/M2jkDnEJBS","1802778856929321276","https://pbs.twimg.com/media/GQTB0HvaAAALZ5j.jpg","","in","disini-disana-dimanamana","0","0","0","https://x.com/wiediapj/status/1802778856929321276","1497577200","wiediapj"
"1802523704683110804","Mon Jun 17 18:59:04 +0000 2024","13","@howluckyfifii @kegblgnunfaedh Kamera kelas professional abisnya kak buat foto orang lari","1802778002247577906","","howluckyfifii","in","","0","0","0","https://x.com/derrythelarry/status/1802778002247577906","1295334468920553481","derrythelarry"
"1802776893542043651","Mon Jun 17 18:54:40 +0000 2024","3","Gue rasanya udh lupa gmn karakter kamera iphone stlh make samsung bbrp minggu ini kek damn bagus bgt anjay https://t.co/8L7FGJMlLo","1802776893542043651","https://pbs.twimg.com/media/GQTAB3EasAA-qgj.jpg","","in","24 he/him","0","4","0","https://x.com/txtfromdhri/status/1802776893542043651","1299275926035783682","txtfromdhri"
"1802775620642029898","Mon Jun 17 18:49:36 +0000 2024","0","Pengen normalisasi suami istri muncul depan kamera kaya gini soalnya gemes tapi ini tuh jepang","1802775620642029898","","","in","All Over The World","0","0","0","https://x.com/xaviervip/status/1802775620642029898","416815936","xaviervip"
"1802331666867757136","Mon Jun 17 18:47:21 +0000 2024","0","@adnstudy kebayang ga behel yang ada kamera nya... sepanjang utbk dia ","1802775053144347028","","adnstudy","in","","0","0","0","https://x.com/araizhall/status/1802775053144347028","2228319031","araizhall"
"1802335205979787322","Mon Jun 17 18:39:38 +0000 2024","0","@Jfwoong TAKUT. harusnya kk tangkep terus tunjukin ke kamera.","1802773111026446795","","Jfwoong","in","RP! “스테이씨의 아기호랑이” @ 2004","0","0","0","https://x.com/YOONNHl/status/1802773111026446795","1366023967","YOONNHl"
"1802769023077355781","Mon Jun 17 18:37:42 +0000 2024","0","@Indostransfer GLT pure pake kamera aja kan ndos? atau pake sistem pasang chip di bola juga?","1802772625388966197","","Indostransfer","in","mks","0","0","0","https://x.com/bjirbandang/status/1802772625388966197","1274248879","bjirbandang"
"1802331666867757136","Mon Jun 17 18:37:04 +0000 2024","0","@adnstudy Lu bayangin mau kuliah tapi percaya ada kamera dibehel","1802772464466002292","","adnstudy","in","","0","0","0","https://x.com/KingRea___/status/1802772464466002292","1751635760573505536","KingRea___"
"1802770215929061432","Mon Jun 17 18:28:07 +0000 2024","0","Diriku selalu berakhir jd badut kalo ngarepin oshi2ku bertemu satu acara kesorot kamera barengan tdk pernah terwujud https://t.co/0Mctu2sKqW","1802770215929061432","https://pbs.twimg.com/tweet_video_thumb/GQS5845bEAArTes.jpg","","in","Bekasi, Indonesia","0","0","0","https://x.com/mamadaiofficial/status/1802770215929061432","1198959472569249794","mamadaiofficial"
"1802769934176735593","Mon Jun 17 18:27:00 +0000 2024","0","Kau kira perbuatanmu itu tydak terekam kamera kah bang?","1802769934176735593","","","in","","0","0","0","https://x.com/Geenaans14/status/1802769934176735593","1394173463355478017","Geenaans14"
"1802760748101497226","Mon Jun 17 17:50:30 +0000 2024","0","Lu gua gebuk beneran lu ya San astagfirullah liat itu ada kamera","1802760748101497226","","","in","","0","0","0","https://x.com/PenenunHujann/status/1802760748101497226","1531155142845689857","PenenunHujann"
"1802760260257792452","Mon Jun 17 17:48:34 +0000 2024","0","tolol gue baru nyadar hp junan ganti dari era overload dan gue baru ngeh sekarang perkara beda kamera aja hpnya sama sama merah anjay gue g ngeh dia pernah ganti hp dan baru ngeh sekarang setelah gue cari tau ternyata di udh ganti dari era overload bodoh sekali gue","1802760260257792452","","","in","all about junhan 🐰","1","0","0","https://x.com/4kum4nus1a/status/1802760260257792452","1350128516314984449","4kum4nus1a"
"1802393438895428049","Mon Jun 17 17:46:00 +0000 2024","0","@robotbera @__PASMANTAP Nembak mah ga bakal selagi di jalanan banyak kamera sih mikir-mikir pasti.","1802759616469819869","","robotbera","in","","0","0","0","https://x.com/rintodrnt/status/1802759616469819869","1640125627088146434","rintodrnt"
"1802755837347459327","Mon Jun 17 17:45:55 +0000 2024","0","Kelpres (9.2/10) sama foto ini bisa perfect andaikan ga ada foto di atasnya dan foto ini GA PAKE KAMERA! perlu digarisbawahi (GA PAKE KAMERA) cuma pake hp nya cerry (ya iPhone 15 sih) tapi bisa menghasilkan foto yang setara kamera gini. Komposisi oke banget nice https://t.co/AOKm0l1SEh","1802759594986614929","https://pbs.twimg.com/media/GQSwS2lakAAgjsO.jpg","demanuangelix","in","","0","1","0","https://x.com/demanuangelix/status/1802759594986614929","1679999457105178625","demanuangelix"
